56975
12089	16	128994
8102	15	103599
45969	3	58934
12799	19	123345
6926	20	53814
5327	19	84378
15688	20	152765
17177	22	33386
20541	19	182486
34080	10	49545
18660	19	170657
20184	19	78309
19821	15	178019
36975	5	57248
3960	19	73570
39783	9	50446
19044	21	173340
21269	15	187160
11817	19	109981
6262	19	87734
9682	21	113879
17542	19	163768
35087	6	50397
10264	15	118019
8591	19	107004
5968	19	89277
14461	18	144837
20414	21	181835
7872	15	101808
38022	6	50397
12397	18	130970
4851	17	81040
15442	19	151562
8106	22	33319
20667	19	183254
22180	13	70382
23843	11	67520
19897	15	178491
22724	13	71556
6247	21	91699
14116	23	32753
6643	19	94279
17357	15	162509
23038	13	69668
39139	6	50397
39908	4	47824
9098	18	109989
11886	19	120629
15274	19	132037
6906	19	95954
38269	8	58334
24612	11	69132
11700	17	126817
22299	13	70637
13569	19	92019
44796	2	49803
6689	19	94633
5358	20	83587
6775	15	95097
21402	15	188196
8622	22	33325
28574	1	25082
39131	5	60454
21309	15	187464
39703	4	43928
15404	21	151323
21324	19	187588
41167	5	62880
8623	19	95256
11883	17	127622
8973	20	58658
34802	5	50590
13493	22	33323
11773	19	127131
24484	11	68849
18282	16	168593
40658	6	50397
11828	19	107511
18548	17	128839
8602	20	58658
40421	7	3177
6876	17	95739
8533	25	106660
19181	19	174267
5177	15	83400
12668	19	132591
14177	19	100622
11566	24	126182
39629	8	61026
20254	17	180948
13696	15	139217
12951	21	134268
12877	25	133742
22365	13	70781
20167	19	111466
7071	18	97088
10643	19	101370
17909	19	134321
19398	16	175176
39017	7	256
10804	16	121205
12590	20	50921
17244	19	97505
21130	15	186350
11381	19	124913
5460	19	85459
6308	19	87899
33742	5	51312
16260	18	156401
6879	16	95758
39336	7	2406
8609	19	95029
38423	8	57377
22642	14	71371
15432	16	151516
39118	4	47101
11673	19	96123
12083	17	128960
19350	16	174975
12290	19	116042
47407	3	57351
7823	22	33312
11554	19	126100
44650	3	56555
13447	21	137858
19638	18	176809
14544	19	141481
22919	11	67746
39701	5	61162
8583	24	106948
20296	21	181219
4877	19	81212
11968	16	128162
5382	17	84721
6541	18	93485
19836	23	33081
17719	19	164989
36996	4	45093
10732	20	52154
18204	22	33404
5304	19	84237
9434	19	112261
17290	16	162129
20682	19	183362
18174	16	168089
10648	22	33343
19447	19	78797
16075	18	155323
34754	7	582
4586	18	78706
16753	15	159536
6273	16	91852
26055	11	63325
23114	13	67501
33933	4	42160
4097	20	74654
14727	19	146721
37677	8	50507
7988	19	102762
22328	11	70699
16903	22	33386
4364	21	76775
28516	1	25041
10630	19	120245
16928	15	160364
7969	19	102629
13515	19	137889
15327	15	150793
21584	16	189704
11928	17	127883
7344	19	94813
15201	21	149903
13514	22	33323
10483	19	79102
20760	19	140358
9342	25	111680
40573	4	48431
34337	8	50916
19878	17	178354
4680	15	79330
15017	20	148543
21829	21	191853
13423	16	137701
11359	20	124735
17653	19	108218
35170	4	43351
12548	17	131986
14545	15	145446
39999	6	50397
28141	12	66651
36372	8	52394
6328	18	92162
9463	15	112428
4486	19	77799
18022	15	167064
20485	25	182207
18714	18	171050
4249	16	75840
34780	8	53225
24080	13	68036
21587	19	189730
8775	25	108046
12592	19	132210
8309	17	105170
4738	19	79997
13534	22	33323
18181	20	59729
17459	16	163185
11315	17	124456
41609	8	54909
12300	21	130300
10283	20	118157
4176	20	75293
16003	18	154911
9100	15	109997
16314	19	141480
40706	9	50423
16584	19	92194
4355	19	76699
7609	22	33314
20098	20	62462
7252	22	33290
5885	22	33288
15512	19	151868
39957	7	3012
8284	15	104972
9041	19	102413
31120	11	72574
12024	21	128563
34051	6	50397
37912	6	50397
39270	4	47243
23608	11	67032
18305	19	101315
7947	19	102455
28699	0	23139
14125	20	142269
20885	17	184767
19911	21	178577
8532	23	32055
7209	20	53814
7587	22	33311
21321	15	187564
15029	19	86458
41589	8	51413
35224	4	43402
5884	20	88431
37890	8	50581
26783	12	63960
19205	17	174370
21611	19	189936
9895	21	115276
14005	24	141514
12341	17	130592
6486	15	93113
13846	16	140422
7565	20	100172
23583	11	66971
21607	22	33419
9404	19	112106
13933	16	141024
9591	16	113329
39309	4	47270
33439	7	9
42541	2	49565
12953	15	134284
13823	20	140211
9184	19	110524
36189	4	44322
35074	7	772
30142	1	26224
9717	19	113650
20217	16	180707
5099	21	82793
12028	15	128589
19130	21	173932
41271	6	50397
17019	17	160774
22834	11	71777
40982	4	48797
20794	15	184150
33969	6	50397
33743	6	50397
38467	4	46499
15826	21	153768
18199	15	168199
27565	11	65529
15854	18	153965
16662	19	110763
5214	19	83682
13426	21	137716
29063	0	23129
12101	15	129078
9673	19	113325
13752	19	89925
18766	19	171385
13003	18	134654
15477	17	151717
8670	19	107446
40180	7	1863
20143	16	180165
29471	1	25741
10413	24	119025
6179	17	91186
8235	15	104612
6875	21	95729
9795	15	114573
13818	17	140231
10486	19	96363
36334	7	1459
4287	21	76170
19546	19	176164
38785	4	46790
23862	11	67555
5126	20	82998
4009	21	73935
13433	21	137761
10979	17	122111
5119	21	82945
13802	18	140117
39481	4	47418
11615	15	126422
27171	11	64747
38992	8	56587
18863	21	172047
13319	19	136967
12127	18	129259
20401	19	138875
6667	22	33304
8909	15	108796
44881	3	56936
6672	22	33304
17192	16	161635
6716	22	33303
36613	6	50397
35243	4	43420
19672	19	146024
12396	15	130960
3996	19	73848
16440	21	157603
27681	11	65745
34616	4	42813
35212	6	50397
23966	11	67799
29923	0	22911
21374	16	187985
36596	5	56495
17143	19	95057
6251	17	91726
17834	19	165763
38556	5	50578
8103	20	103473
11000	20	122150
41228	5	57382
8969	23	32350
18232	16	168361
22233	14	70493
15984	15	154813
6297	15	91982
14754	17	146897
9581	20	113238
5499	17	85756
38509	4	46540
38919	5	60128
16197	20	154644
16004	19	154921
35127	6	50397
6018	19	89871
14059	19	141883
10805	19	121216
17009	19	119553
19627	19	176735
15728	18	153120
5531	22	33280
15445	17	151573
20831	21	184394
7934	15	102106
40258	8	53794
18943	20	172580
4693	21	79449
18846	17	171879
11953	19	102109
16362	17	157092
17587	19	120501
4709	19	79599
22147	11	70311
15173	19	95826
4116	21	74792
8918	15	108843
21800	17	191605
11765	22	33346
7546	18	100069
39928	6	50397
5404	19	84918
9882	18	115183
21355	20	187305
15500	19	151817
15770	20	153391
8088	17	103517
13504	15	138240
15754	19	153293
15515	15	151877
16130	19	155625
13267	19	124742
7642	19	100648
19226	22	33413
45445	3	54384
29282	1	25589
22162	13	70345
5551	19	86204
34879	7	626
4635	19	79033
36877	4	44981
39806	6	50397
40888	7	3081
21240	19	129834
16330	21	156871
9107	20	109915
8152	19	103955
13555	18	138509
27611	11	65614
33936	9	50409
19661	16	176953
9202	19	110666
10074	19	116699
5498	19	85750
12575	23	32567
7605	15	100448
11641	19	126566
8582	18	106943
5588	21	86482
5267	19	84016
14172	17	142954
41392	6	50397
13891	19	140744
6253	20	91717
39334	9	50446
7579	17	100305
35336	4	43512
16058	19	155229
36646	8	56587
17418	23	32824
9041	19	102282
10407	16	118994
42654	3	52802
7362	15	98992
11262	19	124087
39151	5	60477
6679	20	94478
8542	22	33325
14307	17	143756
13518	16	138309
39538	10	49454
35852	6	50441
8522	19	103718
5649	20	86952
8540	19	96270
21782	19	191469
16722	19	159380
27554	11	65511
14570	15	145615
41470	5	55260
37072	8	50792
34787	6	50397
12058	19	112559
38945	5	54847
10846	19	121430
14764	21	146965
46965	3	60278
8089	16	103525
5242	20	83587
4547	19	78334
36772	5	53881
34547	7	526
5068	18	82560
9098	19	99765
41068	4	48873
12679	20	50921
21727	19	191012
10497	19	118799
8066	15	103354
12150	15	129396
9989	21	115927
37559	5	58347
38359	8	57372
16333	16	156894
24713	11	69328
33661	6	50397
13290	19	136716
8776	15	108047
11175	16	123458
17170	19	123181
19141	17	174010
10189	16	117502
9468	19	112467
37223	5	57742
16197	19	156002
35962	7	1327
4838	15	80956
6309	19	92051
8677	25	107487
20510	18	182332
10080	17	116745
44434	3	56214
37826	5	57629
11363	16	124773
9253	21	111018
20434	19	181940
11197	18	123606
9618	16	113502
17372	21	162610
7688	17	100889
34379	8	50916
13671	16	139089
33977	8	51963
18199	22	33404
20612	15	182887
20766	17	183962
28466	1	25000
19578	25	176380
37963	6	50397
12181	19	102093
7165	18	97675
4066	18	74414
10061	19	116504
4047	17	74269
18417	19	169228
11939	19	81100
8452	19	106192
10427	17	119097
4919	19	81489
19581	19	176404
21718	19	190917
38979	7	2660
20541	19	156786
40460	8	53800
24138	13	68149
18489	25	169572
33558	8	50774
28329	1	24926
19980	21	179051
10606	18	120105
36414	10	49454
6271	20	91717
11116	19	123052
21698	15	190737
15145	19	114838
5821	18	87962
36482	6	50397
14693	15	146472
33440	6	50397
8373	19	105623
13390	19	137409
13599	19	100102
9591	17	113330
13463	19	130767
10402	17	118967
8141	20	103857
5634	20	86852
47594	2	50208
9198	15	110619
6452	19	92861
11635	17	126524
6741	22	33303
36071	9	50446
10975	16	122084
18289	15	168634
17469	18	163257
19937	18	178758
11735	19	94898
29908	1	25496
15696	18	152885
22866	11	71842
38964	4	46958
36969	5	57254
7445	16	99467
5575	15	86381
12266	20	130024
5598	17	86563
12954	20	134292
5273	19	81707
10133	20	117080
6255	20	91717
9564	19	100170
13250	21	136266
34625	5	52614
11207	21	123670
22672	11	71438
18360	22	33403
11773	19	127134
43661	3	54723
4110	17	74755
21270	18	187170
21601	20	188796
12667	15	132582
15303	17	150634
6407	15	92591
7578	18	100298
18023	16	167070
37812	4	45880
11498	15	125698
15768	21	153375
47583	3	61073
16350	19	157014
18992	19	172980
5608	20	86627
35051	7	755
18534	21	169853
12591	15	132201
16058	19	155227
14951	20	148246
22586	7	3781
4498	21	77897
6663	20	94478
15467	19	151675
17158	19	119577
10487	16	119443
6973	19	96428
14676	19	82493
4870	17	81166
19198	19	174340
9173	19	110445
34712	10	49568
39977	7	3017
16754	19	159544
17718	17	164975
9240	16	110931
21615	19	189936
5746	19	87522
4599	22	33266
16348	20	156959
9600	21	113385
23793	11	67419
16028	19	99438
34695	6	50397
12722	24	132834
7535	18	99989
8957	19	96650
10000	19	115786
7813	19	101522
34509	4	42714
15107	15	149273
19114	16	173838
17115	19	127384
8752	17	107913
3950	19	73494
13169	18	135701
39751	5	61235
12024	18	128567
4758	20	80299
18979	18	172891
34431	4	42642
6948	19	96251
13434	15	137767
19266	19	100680
17659	15	164553
38625	8	59840
37787	5	58762
2719	19	108218
10977	15	122095
15663	19	130182
16222	15	156161
36831	8	57029
16612	18	158782
3959	17	73560
22326	13	70696
15770	17	153395
21426	18	188396
5447	18	85264
4559	16	78432
16656	22	33387
33625	4	41862
18053	19	112545
7065	18	97054
9222	18	110806
13369	15	137322
41392	9	50423
33515	7	66
4113	15	74773
35272	8	51754
5672	20	86952
10549	22	33334
18278	20	59729
8891	24	108694
40543	4	48404
6925	15	96087
6872	16	95710
4695	19	79480
8587	19	106975
10748	15	120900
17193	19	161641
21853	18	192058
10563	19	106963
39229	9	50446
12598	17	132239
29919	1	25623
7372	16	99048
18353	20	59729
16513	18	158092
9546	15	113006
27396	11	65196
41122	8	62810
38555	7	52
6232	18	91605
9941	18	115593
40855	10	49418
15742	19	153219
7789	19	101139
17098	19	108300
16383	19	157237
20872	15	184665
19024	21	173192
9172	19	90276
20485	24	182201
7644	15	100657
11516	21	125826
16794	19	159740
38577	8	53800
10068	19	116658
12969	21	134411
19618	16	176673
16006	18	154934
35656	7	1144
18322	19	168782
21629	17	190090
8189	16	104254
6880	19	95767
29997	0	23065
14221	19	143197
4243	21	75794
24931	11	66313
21526	21	189212
13394	21	137493
7659	23	31821
12738	16	132907
6159	16	91027
19177	18	174250
12193	19	129612
16342	16	156950
38623	6	50397
21752	15	191234
40393	8	62058
47855	3	51597
8692	18	107569
37021	5	57338
33764	6	50397
40630	5	52430
14491	19	145038
11592	17	126330
13621	17	138834
6353	19	84373
19337	15	174916
34212	7	524
34331	5	52523
38115	4	46167
12502	15	131685
6234	18	91621
4456	19	77523
14013	19	135895
17427	22	33338
4683	19	79363
38324	4	46370
17083	19	102132
16931	17	160381
20536	17	182462
9926	20	115453
21460	19	188674
13054	19	135049
36130	8	50792
16246	22	33365
28196	11	66765
15112	20	57856
24545	11	68980
9682	17	113882
6615	17	94043
7851	17	101704
4013	15	73968
29168	1	25481
17484	16	163360
5950	17	88994
7349	19	98913
4893	19	81316
4080	16	74516
23328	11	69109
37532	4	45610
4709	19	79609
39234	4	47210
42582	3	52723
22877	7	2207
46889	3	60194
11112	20	50488
6820	19	95342
5121	16	82960
19724	21	177372
19755	16	177579
35108	9	50423
17622	18	164306
34392	4	42603
18488	15	169563
18293	19	121452
39931	5	50580
5284	17	84120
17874	19	166074
19195	17	174328
26917	12	64218
8472	23	32020
40083	7	3059
7031	18	96812
5638	16	86879
13363	19	137285
12459	19	87796
12098	19	129059
10294	21	118249
39555	6	50397
6174	17	91144
13989	20	55913
41142	4	48940
5951	16	89003
21577	17	189651
26490	11	63284
39271	8	52408
15059	21	148982
4666	19	79229
36706	7	1598
4511	19	78046
36819	7	184
20438	19	142907
4274	19	76073
5031	16	82240
25436	11	64959
20694	16	183442
18958	19	172743
17565	18	163925
37019	4	45116
21796	18	191569
15073	17	149078
9208	17	110715
20904	17	184888
13936	15	141041
13074	19	123229
15220	20	149996
20399	19	181759
8539	17	106691
19905	19	87936
4259	16	75924
21227	18	186871
15975	16	154765
38854	6	50397
14778	21	147058
37913	7	2234
21063	20	185870
9497	21	112657
28298	0	22949
16872	15	160100
20844	20	184322
46956	3	60268
37937	8	51647
14302	19	104547
39643	5	61054
35377	4	43552
16636	21	158931
43020	3	53319
8767	16	107995
14457	16	144810
9853	20	114942
4752	16	80247
13870	18	140594
7051	17	96946
11949	21	128022
21503	17	189037
12695	15	132708
11729	20	126301
42020	3	51428
4331	19	76513
9814	20	114696
16898	16	160235
38798	8	50666
10492	17	119470
13188	16	135819
9815	19	114716
10883	19	121621
12973	15	134438
13088	15	135282
17831	17	165742
4540	17	78271
9079	19	109904
16422	16	157494
10972	25	122067
13286	16	136529
14450	21	144760
9317	19	102962
6114	19	90691
5589	19	86495
13429	16	137737
4236	22	33250
5032	18	82250
10497	19	98670
21237	19	76730
45423	2	49913
11628	19	100631
7800	19	99051
21559	19	189483
41936	3	51191
19479	16	175688
21609	21	189916
11475	19	125551
8872	23	32281
5705	20	86952
15368	18	151087
11233	20	123803
13218	19	130017
29880	1	26009
14949	21	148233
13018	16	134750
4955	18	81701
37556	5	58341
8944	19	107407
45799	3	58680
13727	21	139418
20499	16	182275
15108	19	149283
5968	19	89484
34735	4	42931
8979	20	58658
21324	20	187305
31489	11	72939
7712	22	33312
37609	4	45686
16223	20	154644
39888	8	56101
21325	19	187596
10304	20	118324
16863	19	160059
20339	15	181448
5723	19	87396
6655	18	94377
16098	17	155444
16296	19	156636
10121	19	117026
26909	11	64200
28581	1	25088
30908	11	72362
18942	18	172641
19568	16	176308
35436	4	43611
7922	16	102047
40463	8	58163
35454	7	1032
38880	6	50397
41676	6	50397
7493	19	95075
18150	18	167938
13974	16	141294
35920	7	1299
7215	22	33290
5628	16	86795
20951	20	185126
17925	22	33348
33756	5	51356
41263	5	62946
15843	19	153895
4571	15	78580
17650	25	164504
15227	19	150087
15612	19	93897
8559	24	106805
19156	16	174113
19734	19	177444
12776	17	133097
26517	11	63345
18199	19	168202
39056	5	60360
16064	19	102023
12389	17	130912
10665	19	120440
6743	19	94932
18291	22	33405
9098	16	109987
20409	15	181810
47158	3	51852
16999	15	160674
6316	19	88866
7053	19	96966
19089	16	173649
13555	17	138508
43029	2	49579
8369	16	105589
29263	0	23154
19421	15	175271
8872	15	108585
35511	8	54759
28031	12	66427
13179	15	135758
14128	19	142493
20341	19	95938
15517	15	151885
19298	20	60013
14269	19	119429
9896	19	115290
37500	6	50397
8184	19	75600
6785	20	94478
13740	19	139536
39257	4	47233
21425	19	188391
29441	1	25718
17471	21	163266
7125	19	97426
22990	13	68258
21566	19	189556
29940	1	26055
11012	21	122343
10473	17	119356
21176	20	186429
10872	22	33339
10868	15	121540
40818	8	56918
10039	16	116278
17167	17	161521
8886	24	108668
8913	18	108823
37663	5	58537
11642	17	126569
35505	4	43674
5658	17	87022
13501	19	108457
18960	19	172755
8104	15	103608
18965	16	172786
13588	16	138675
16156	15	155767
5273	17	84056
14219	16	143184
13116	24	135443
9138	16	110169
31185	11	72639
37898	7	2225
11515	16	125821
8577	19	83752
8223	18	104506
11144	19	123247
18407	19	94544
29374	1	25672
5341	17	84453
13563	19	119402
19607	18	176595
8979	15	109165
17007	16	160717
3990	21	73797
35665	4	43820
36588	10	49454
35526	6	50397
27870	11	66093
37185	6	50397
4297	17	76244
17807	20	165506
26015	11	65401
46317	2	50043
4814	21	80752
10391	22	33334
12064	16	128838
40157	6	50397
36746	7	1623
33728	5	51269
16916	19	120009
18163	19	115607
14647	18	146134
11966	21	128146
8516	25	106556
26510	12	63324
21359	16	187870
10472	20	52154
13559	17	138528
18495	17	169611
8773	15	108026
12496	21	131645
4837	19	80953
13991	19	120387
13639	17	138920
20028	19	74466
10124	19	78771
12219	22	33357
14171	22	33375
12194	24	129613
20423	15	181881
12070	19	79629
34882	4	43073
16393	18	157309
40945	8	50581
19018	21	173157
17214	19	161755
20477	19	139074
39594	8	53415
16042	19	96688
28126	11	66620
19424	17	175288
19839	19	168532
8677	25	107487
8773	19	108032
35016	4	43205
12715	15	132798
11827	16	127381
10945	16	121923
15704	21	152941
27564	11	65528
15086	15	149140
40059	4	47967
5237	19	83832
21544	19	189365
9231	21	110864
35185	6	50397
18879	19	79816
16917	18	160307
28414	1	24957
20480	16	182179
6643	19	94281
16004	20	154644
30844	11	72299
15841	19	140376
15541	15	151987
17204	22	33386
10684	19	120557
8473	19	106319
6946	20	53814
22275	13	70589
34520	6	50397
15854	19	153969
4558	18	78425
13528	20	138156
14404	19	144460
40104	4	48009
5903	20	88609
6668	19	94513
13080	19	135227
36215	4	44342
31041	11	72495
14037	19	141742
4989	20	81916
20039	21	179447
45658	3	58379
4693	15	79450
48198	2	49525
15178	16	149750
6950	19	96129
4862	17	81105
11221	16	123771
8152	19	103942
17094	15	161162
29985	1	26090
4934	19	81584
37873	10	49399
44115	3	51173
10921	19	119539
18279	19	96878
35041	7	746
14128	19	142398
37593	4	45670
12561	19	132059
37401	9	50423
14282	19	90371
34267	6	50397
40652	7	1124
14938	19	148144
7137	16	97499
11126	19	106014
37655	7	2105
6312	22	33294
17419	17	162921
14042	19	118972
6965	15	96371
18593	19	170200
35732	8	53544
6635	16	94205
12830	16	133426
40391	7	3162
24286	11	68421
1754	21	178423
19473	18	175653
16394	19	157317
20972	17	185319
17791	15	165475
17367	19	139850
8445	21	106150
10883	17	121618
21396	21	188145
9855	23	32376
10423	19	107579
6146	20	90927
34570	8	52500
14630	19	146023
28274	0	22929
20777	19	87839
15057	16	148968
19435	17	175342
10684	20	52154
4873	19	81184
18916	16	172420
13027	19	134815
17085	18	161115
38075	8	59197
7648	15	100673
5197	22	33273
21334	19	187664
18948	21	172671
16333	19	148051
8595	15	107018
6480	22	33299
11853	19	126349
40492	10	49952
5642	17	86911
8523	19	106597
19909	19	105098
7636	19	94897
14123	18	142307
20882	18	184744
9542	15	112980
12957	20	134292
41382	5	57990
14356	21	144118
10957	17	121975
36532	6	50397
6279	19	78902
3300	19	78797
9283	19	98411
21958	14	69913
11518	19	125849
7909	19	95093
21423	19	188369
12217	17	129731
8625	15	107182
22067	11	70140
